                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                0.69116,                0.44251,                  1.018,                0.38857,                0.34728,                0.30545,                0.13699,                 2.0726,                 2.6325,                 2.2151,             0.00019793,             0.00019793,             0.00019793
                    129,                0.67864,                0.43742,                 1.0126,                0.41401,                0.33589,                0.30961,                0.14389,                 2.0754,                  2.655,                 2.1739,             0.00019533,             0.00019533,             0.00019533
                    130,                0.68286,                0.44051,                 1.0172,                0.41354,                0.32337,                0.30446,                0.13527,                 2.0616,                 2.6851,                 2.1856,             0.00019273,             0.00019273,             0.00019273
                    131,                0.68157,                0.43808,                 1.0182,                0.46599,                0.30525,                0.30552,                0.13927,                 2.0648,                 2.6999,                 2.1794,             0.00019012,             0.00019012,             0.00019012
                    132,                0.66752,                0.42534,                 1.0073,                0.50006,                0.30618,                0.31157,                0.13661,                 2.1078,                  2.668,                 2.2351,             0.00018752,             0.00018752,             0.00018752
                    133,                 0.6748,                0.42744,                 1.0099,                0.40279,                0.36796,                0.31095,                0.13512,                 2.0756,                  2.621,                 2.2084,             0.00018492,             0.00018492,             0.00018492
                    134,                0.67162,                 0.4341,                 1.0169,                0.42753,                0.36812,                0.31322,                0.13384,                 2.0821,                 2.5595,                 2.2027,             0.00018231,             0.00018231,             0.00018231
                    135,                0.67073,                 0.4319,                 1.0107,                0.50028,                0.30558,                0.29956,                 0.1369,                 2.0828,                 2.5664,                 2.2068,             0.00017971,             0.00017971,             0.00017971
                    136,                0.66789,                0.42678,                 1.0077,                0.35492,                0.33813,                0.27528,                0.12602,                 2.0776,                 2.7324,                 2.2115,              0.0001771,              0.0001771,              0.0001771
                    137,                0.65994,                0.42852,                 1.0122,                0.41949,                0.31526,                0.28921,                0.13493,                 2.0571,                 2.6832,                 2.2093,              0.0001745,              0.0001745,              0.0001745
                    138,                0.66209,                0.42521,                 1.0031,                0.42113,                0.32453,                0.29511,                0.13548,                 2.0712,                 2.5987,                 2.1928,              0.0001719,              0.0001719,              0.0001719
                    139,                0.66262,                0.41806,                 1.0053,                0.47811,                0.32103,                0.30475,                0.13834,                 2.0623,                 2.6539,                 2.1556,             0.00016929,             0.00016929,             0.00016929
                    140,                0.66779,                0.42676,                 1.0113,                0.42505,                0.31609,                0.29648,                0.13971,                 2.0933,                 2.5996,                 2.2123,             0.00016669,             0.00016669,             0.00016669
                    141,                0.65917,                0.42348,                0.99944,                0.41728,                0.31131,                0.28999,                0.13676,                 2.0857,                 2.5869,                 2.1928,             0.00016409,             0.00016409,             0.00016409
                    142,                0.64941,                0.41268,                0.99705,                0.40289,                0.32054,                0.28073,                0.13131,                 2.0419,                 2.6959,                 2.1294,             0.00016148,             0.00016148,             0.00016148
                    143,                 0.6455,                0.41198,                0.99467,                0.36971,                0.32569,                0.28761,                0.13272,                  2.063,                 2.6359,                 2.1797,             0.00015888,             0.00015888,             0.00015888
                    144,                0.64942,                0.41732,                0.99787,                0.39009,                0.32236,                0.29231,                0.13881,                 2.0387,                 2.6818,                 2.1544,             0.00015627,             0.00015627,             0.00015627
                    145,                0.64064,                0.41274,                 1.0001,                 0.3844,                0.33277,                0.28752,                0.13819,                 2.0507,                 2.5882,                 2.1782,             0.00015367,             0.00015367,             0.00015367
                    146,                0.64276,                0.41057,                0.99604,                0.42081,                0.32999,                0.30234,                0.13744,                 2.0317,                 2.6281,                 2.1291,             0.00015107,             0.00015107,             0.00015107
                    147,                0.63654,                0.40451,                0.99082,                0.40179,                0.31678,                0.28103,                0.13357,                 2.0552,                 2.6901,                 2.1829,             0.00014846,             0.00014846,             0.00014846
