                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    129,                0.69025,                0.54234,                 1.0481,                0.58799,                0.58785,                0.61283,                0.47946,                 1.0149,                 1.7517,                 1.4831,             0.00010918,             0.00010918,             0.00010918
                    130,                0.67746,                0.54084,                 1.0467,                0.58434,                0.61705,                0.60342,                0.46904,                 1.0153,                 1.7503,                 1.5043,             0.00010772,             0.00010772,             0.00010772
                    131,                0.69026,                0.54858,                 1.0515,                0.59968,                0.59385,                0.60494,                0.47405,                  1.017,                 1.8001,                 1.5069,             0.00010627,             0.00010627,             0.00010627
                    132,                0.68543,                0.55601,                 1.0527,                0.61223,                 0.5629,                 0.6009,                0.46787,                 1.0369,                 1.7557,                 1.5268,             0.00010481,             0.00010481,             0.00010481
                    133,                0.68625,                0.54867,                 1.0435,                0.59011,                0.62453,                0.61175,                0.47516,                 1.0439,                 1.7235,                  1.546,             0.00010336,             0.00010336,             0.00010336
                    134,                0.67404,                0.54495,                 1.0476,                0.63089,                 0.5879,                0.61911,                 0.4822,                  1.024,                 1.6584,                  1.512,              0.0001019,              0.0001019,              0.0001019
                    135,                 0.6757,                0.52955,                 1.0403,                0.65506,                 0.5455,                0.60498,                0.47431,                 1.0275,                 1.7486,                  1.519,             0.00010045,             0.00010045,             0.00010045
                    136,                0.67808,                0.53798,                 1.0462,                0.62227,                0.58783,                0.60543,                0.47574,                 1.0376,                 1.7301,                 1.5311,              9.899e-05,              9.899e-05,              9.899e-05
                    137,                0.67038,                0.52493,                 1.0351,                0.63289,                0.58106,                0.60204,                0.46673,                 1.0325,                 1.7363,                 1.5129,             9.7534e-05,             9.7534e-05,             9.7534e-05
                    138,                0.66857,                0.52729,                 1.0376,                0.60181,                0.61338,                0.60897,                0.47762,                 1.0288,                 1.7486,                 1.4995,             9.6079e-05,             9.6079e-05,             9.6079e-05
                    139,                0.65756,                0.51879,                 1.0323,                0.62949,                0.60003,                0.59176,                0.45663,                  1.042,                 1.7549,                 1.5162,             9.4624e-05,             9.4624e-05,             9.4624e-05
                    140,                0.67294,                0.52715,                  1.039,                0.61649,                0.58097,                0.59043,                0.46252,                  1.026,                 1.7381,                  1.501,             9.3169e-05,             9.3169e-05,             9.3169e-05
                    141,                0.65702,                0.52025,                 1.0349,                0.63033,                0.57665,                0.59588,                0.46958,                 1.0295,                 1.7579,                 1.5006,             9.1713e-05,             9.1713e-05,             9.1713e-05
                    142,                0.65766,                0.52072,                 1.0347,                0.63991,                0.54777,                0.59175,                0.45973,                 1.0422,                 1.7245,                 1.5167,             9.0258e-05,             9.0258e-05,             9.0258e-05
                    143,                0.65345,                0.50951,                 1.0238,                0.63831,                0.57144,                0.60086,                0.47312,                 1.0337,                 1.7774,                 1.5116,             8.8803e-05,             8.8803e-05,             8.8803e-05
                    144,                0.65502,                0.51904,                 1.0378,                0.58562,                0.58774,                0.59109,                0.46487,                 1.0193,                 1.7621,                 1.5223,             8.7347e-05,             8.7347e-05,             8.7347e-05
                    145,                0.65689,                0.51662,                 1.0292,                0.64656,                0.58369,                0.61049,                0.47925,                 1.0175,                 1.6803,                 1.5018,             8.5892e-05,             8.5892e-05,             8.5892e-05
                    146,                0.64994,                0.51161,                 1.0336,                0.59527,                0.59364,                0.60623,                0.48072,                 1.0209,                 1.7513,                 1.5058,             8.4437e-05,             8.4437e-05,             8.4437e-05
