                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    128,                 1.3613,                 1.2587,                 1.6224,                0.28947,                0.28559,                0.24369,                0.10462,                 2.1485,                 2.5194,                 2.3979,             0.00019793,             0.00019793,             0.00019793
                    129,                 1.3532,                 1.2473,                 1.6209,                0.28304,                0.28887,                0.24415,                0.10388,                 2.1374,                 2.5216,                 2.3981,             0.00019533,             0.00019533,             0.00019533
                    130,                 1.3533,                 1.2627,                 1.6214,                0.29946,                0.25745,                 0.2348,                 0.1026,                  2.156,                 2.5144,                 2.4227,             0.00019273,             0.00019273,             0.00019273
                    131,                 1.3397,                 1.2418,                 1.6127,                0.27634,                0.29425,                0.25096,                0.10582,                 2.1444,                 2.4526,                 2.4201,             0.00019012,             0.00019012,             0.00019012
                    132,                  1.324,                 1.2285,                 1.5985,                0.30553,                 0.2511,                0.24119,                0.10331,                 2.1562,                 2.5272,                 2.4381,             0.00018752,             0.00018752,             0.00018752
                    133,                 1.3342,                 1.2167,                 1.6025,                0.39224,                0.26433,                0.23666,                0.10015,                  2.164,                 2.4989,                 2.4531,             0.00018492,             0.00018492,             0.00018492
                    134,                 1.3353,                 1.2349,                 1.6095,                0.31894,                0.29293,                0.23376,                0.09761,                 2.1595,                  2.522,                 2.4395,             0.00018231,             0.00018231,             0.00018231
                    135,                 1.3337,                  1.236,                 1.6061,                 0.2738,                0.28795,                0.24113,                0.10479,                 2.1351,                 2.4459,                 2.4212,             0.00017971,             0.00017971,             0.00017971
                    136,                 1.3308,                 1.2203,                 1.6045,                0.34733,                0.25792,                0.23098,                0.09987,                 2.1421,                 2.4959,                 2.4246,              0.0001771,              0.0001771,              0.0001771
                    137,                 1.3224,                 1.2304,                 1.6022,                0.40157,                0.23098,                0.23165,                0.09949,                  2.143,                 2.4682,                 2.4268,              0.0001745,              0.0001745,              0.0001745
                    138,                 1.3305,                 1.2215,                 1.5938,                0.28022,                0.26548,                0.23264,                0.09911,                 2.1427,                 2.4902,                 2.4103,              0.0001719,              0.0001719,              0.0001719
                    139,                 1.3173,                 1.2036,                 1.5847,                0.27453,                0.29426,                0.23366,                 0.0969,                 2.1483,                 2.5335,                 2.4228,             0.00016929,             0.00016929,             0.00016929
                    140,                 1.3287,                 1.2175,                 1.5988,                0.26412,                0.32324,                0.23235,                0.09823,                 2.1351,                 2.5469,                 2.4245,             0.00016669,             0.00016669,             0.00016669
                    141,                 1.3383,                 1.2196,                 1.5902,                 0.2558,                0.26177,                0.22385,                0.09554,                 2.1388,                 2.5386,                 2.4158,             0.00016409,             0.00016409,             0.00016409
                    142,                  1.309,                 1.1892,                 1.5747,                0.25455,                0.29153,                0.22259,                0.09688,                 2.1536,                 2.5054,                 2.4289,             0.00016148,             0.00016148,             0.00016148
                    143,                 1.3058,                 1.1828,                 1.5669,                0.29456,                0.25593,                0.23002,                0.09536,                 2.1922,                 2.5167,                 2.4632,             0.00015888,             0.00015888,             0.00015888
                    144,                 1.3238,                 1.2026,                 1.5843,                0.29727,                0.26636,                0.23209,                0.09822,                 2.1604,                  2.515,                 2.4337,             0.00015627,             0.00015627,             0.00015627
                    145,                 1.3066,                 1.1925,                 1.5787,                0.28265,                0.27371,                 0.2196,                0.09329,                 2.1463,                 2.5395,                 2.4184,             0.00015367,             0.00015367,             0.00015367
