                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    133,                0.42055,                0.31014,                0.93472,                0.86569,                0.77309,                0.85045,                0.73914,                0.66132,                 0.9056,                 1.1319,             0.00027034,             0.00027034,             0.00027034
                    134,                0.42323,                0.31461,                0.93222,                0.83811,                0.78417,                 0.8542,                 0.7453,                0.64473,                0.88286,                 1.1239,             0.00026654,             0.00026654,             0.00026654
                    135,                 0.4259,                0.32806,                0.93908,                0.86336,                0.76763,                0.85425,                0.74402,                0.66404,                0.91852,                 1.1211,             0.00026273,             0.00026273,             0.00026273
                    136,                0.40498,                0.30664,                0.92959,                0.87922,                0.77747,                 0.8581,                0.75522,                0.63736,                0.88579,                 1.1009,             0.00025892,             0.00025892,             0.00025892
                    137,                0.40548,                0.30408,                0.93894,                0.86789,                0.77734,                 0.8624,                0.75871,                0.63613,                0.87075,                 1.1049,             0.00025512,             0.00025512,             0.00025512
                    138,                0.41394,                0.31528,                 0.9321,                0.87448,                0.77788,                0.86451,                 0.7632,                0.63438,                0.88269,                 1.1103,             0.00025131,             0.00025131,             0.00025131
                    139,                0.39586,                0.30155,                0.92761,                0.88474,                0.77251,                0.85703,                0.75799,                0.63471,                0.92623,                  1.102,              0.0002475,              0.0002475,              0.0002475
                    140,                0.41294,                  0.306,                0.92827,                0.85953,                0.77935,                0.85447,                0.75224,                0.64781,                0.92009,                  1.111,              0.0002437,              0.0002437,              0.0002437
                    141,                0.40738,                  0.305,                0.93172,                0.85299,                0.78678,                0.84963,                0.75149,                  0.634,                0.90684,                  1.096,             0.00023989,             0.00023989,             0.00023989
                    142,                0.39549,                0.30095,                 0.9296,                0.86679,                0.78262,                0.85984,                0.75741,                0.63676,                 0.8809,                 1.0971,             0.00023608,             0.00023608,             0.00023608
                    143,                0.40824,                 0.2977,                 0.9298,                0.84823,                0.80604,                0.86291,                0.75842,                0.63719,                0.88439,                 1.1044,             0.00023228,             0.00023228,             0.00023228
                    144,                0.40742,                0.30401,                0.93104,                0.85396,                0.79268,                0.85585,                0.75028,                0.64558,                  0.897,                 1.1196,             0.00022847,             0.00022847,             0.00022847
                    145,                0.40054,                0.30682,                0.93663,                0.88583,                0.76975,                0.85574,                0.75428,                0.62427,                0.89256,                 1.1071,             0.00022466,             0.00022466,             0.00022466
                    146,                0.39619,                0.29464,                0.93273,                 0.8585,                0.78484,                0.85781,                 0.7556,                0.62838,                0.87701,                 1.1075,             0.00022086,             0.00022086,             0.00022086
                    147,                0.40498,                0.29657,                0.93128,                0.85266,                0.79496,                0.85567,                0.75362,                0.63566,                0.90393,                 1.1123,             0.00021705,             0.00021705,             0.00021705
                    148,                0.39985,                0.29618,                0.93263,                0.85604,                 0.7812,                0.85351,                0.74977,                0.65941,                0.91929,                 1.1342,             0.00021324,             0.00021324,             0.00021324
                    149,                0.39642,                0.29254,                0.92717,                 0.8612,                0.76635,                0.85006,                0.74532,                0.64755,                 0.9533,                 1.1137,             0.00020944,             0.00020944,             0.00020944
