                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    146,                 1.0537,                0.86431,                 1.3728,                0.38595,                0.27595,                0.26193,                0.12069,                 2.1424,                 2.4525,                 2.5063,             0.00015107,             0.00015107,             0.00015107
                    147,                 1.0362,                0.84135,                 1.3532,                0.32483,                0.26601,                0.25923,                0.11932,                 2.1439,                 2.4678,                 2.5061,             0.00014846,             0.00014846,             0.00014846
                    148,                   1.04,                0.84918,                 1.3559,                0.29799,                0.30132,                0.25693,                 0.1191,                 2.1442,                  2.455,                  2.518,             0.00014586,             0.00014586,             0.00014586
                    149,                 1.0542,                0.86989,                 1.3708,                 0.5173,                0.25937,                0.26489,                0.11983,                 2.1457,                 2.5136,                 2.5017,             0.00014326,             0.00014326,             0.00014326
                    150,                 1.0448,                0.84621,                 1.3616,                0.43895,                0.27382,                0.26871,                0.12314,                 2.1196,                 2.4533,                 2.4864,             0.00014065,             0.00014065,             0.00014065
                    151,                 1.0418,                0.85254,                 1.3597,                0.38707,                0.25911,                0.26976,                0.12283,                  2.152,                 2.4718,                 2.5207,             0.00013805,             0.00013805,             0.00013805
                    152,                 1.0415,                0.84914,                 1.3586,                0.33655,                0.28088,                 0.2659,                0.12186,                 2.1604,                 2.4788,                 2.5301,             0.00013544,             0.00013544,             0.00013544
                    153,                 1.0311,                0.83692,                 1.3483,                0.34277,                0.27815,                0.26336,                0.11899,                 2.1574,                 2.5205,                 2.5246,             0.00013284,             0.00013284,             0.00013284
                    154,                 1.0291,                0.84981,                 1.3529,                0.29962,                0.31203,                0.26052,                0.11928,                 2.1561,                  2.468,                 2.5286,             0.00013024,             0.00013024,             0.00013024
                    155,                 1.0294,                 0.8388,                  1.348,                0.32278,                0.30956,                 0.2739,                0.12489,                 2.1481,                 2.4503,                 2.5096,             0.00012763,             0.00012763,             0.00012763
                    156,                 1.0251,                0.83695,                 1.3474,                0.32379,                 0.2865,                0.26306,                0.12286,                 2.1444,                 2.4687,                 2.5182,             0.00012503,             0.00012503,             0.00012503
                    157,                 1.0257,                0.83099,                 1.3524,                0.31434,                0.30068,                0.26558,                 0.1227,                 2.1499,                  2.482,                 2.5223,             0.00012243,             0.00012243,             0.00012243
                    158,                 1.0306,                0.84116,                 1.3431,                0.29635,                0.31423,                 0.2668,                0.12264,                 2.1534,                 2.4893,                 2.5113,             0.00011982,             0.00011982,             0.00011982
                    159,                 1.0254,                0.83799,                 1.3434,                0.33302,                0.28158,                0.25688,                0.11943,                 2.1592,                  2.474,                 2.5302,             0.00011722,             0.00011722,             0.00011722
                    160,                 1.0198,                 0.8286,                 1.3432,                0.34646,                0.27326,                0.25913,                0.11958,                 2.1572,                 2.4824,                 2.5335,             0.00011462,             0.00011462,             0.00011462
                    161,                 1.0221,                0.83341,                 1.3455,                0.30448,                0.29441,                0.25134,                0.11739,                 2.1497,                 2.5011,                 2.5199,             0.00011201,             0.00011201,             0.00011201
                    162,                 1.0117,                0.82087,                 1.3364,                0.29382,                0.29244,                 0.2532,                0.11664,                  2.158,                 2.5171,                 2.5308,             0.00010941,             0.00010941,             0.00010941
                    163,                 1.0357,                0.84683,                 1.3465,                0.30402,                 0.2745,                0.25415,                0.11663,                 2.1541,                 2.5203,                 2.5242,              0.0001068,              0.0001068,              0.0001068
                    164,                 1.0171,                 0.8309,                 1.3431,                  0.335,                0.26258,                0.25392,                0.11674,                 2.1644,                 2.5091,                 2.5493,              0.0001042,              0.0001042,              0.0001042
                    165,                 1.0216,                0.82781,                 1.3356,                0.48875,                0.25978,                0.25939,                0.12071,                 2.1304,                 2.4901,                  2.502,              0.0001016,              0.0001016,              0.0001016
                    166,                 1.0115,                0.82359,                 1.3388,                 0.3299,                0.27902,                0.25565,                0.11794,                 2.1401,                 2.4822,                 2.5192,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    167,                 1.0227,                0.82211,                  1.337,                0.39762,                0.26037,                0.25041,                0.11749,                 2.1555,                 2.4959,                 2.5415,              9.639e-05,              9.639e-05,              9.639e-05
                    168,                  1.006,                0.81454,                 1.3275,                0.31638,                0.27427,                0.25348,                0.11699,                 2.1526,                 2.4827,                 2.5539,             9.3786e-05,             9.3786e-05,             9.3786e-05
                    169,                0.99371,                0.80444,                 1.3226,                0.30893,                0.27931,                0.25238,                0.11859,                  2.123,                 2.5053,                 2.5104,             9.1182e-05,             9.1182e-05,             9.1182e-05
                    170,                0.99397,                0.81221,                 1.3259,                0.33216,                0.28116,                0.25955,                0.12136,                 2.1429,                 2.4974,                 2.5425,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    171,                0.99832,                0.80947,                 1.3244,                0.40619,                0.26044,                0.25292,                0.11788,                   2.15,                 2.5377,                 2.5454,             8.5975e-05,             8.5975e-05,             8.5975e-05
                    172,                0.99827,                0.80135,                 1.3205,                 0.3387,                 0.2576,                0.25222,                0.11774,                 2.1533,                 2.5194,                 2.5427,             8.3371e-05,             8.3371e-05,             8.3371e-05
                    173,                 1.0025,                0.81033,                  1.326,                0.33553,                0.25984,                0.25229,                0.11725,                 2.1519,                 2.5701,                  2.534,             8.0767e-05,             8.0767e-05,             8.0767e-05
                    174,                 1.0007,                 0.7963,                 1.3224,                0.28207,                0.28972,                0.25218,                0.11738,                 2.1608,                 2.5327,                 2.5482,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    175,                0.98885,                0.79516,                 1.3184,                0.28337,                 0.2865,                0.25438,                0.11755,                  2.157,                 2.5007,                 2.5524,              7.556e-05,              7.556e-05,              7.556e-05
                    176,                0.99984,                0.80092,                 1.3267,                0.31113,                0.26813,                0.25423,                0.11754,                 2.1545,                 2.5176,                 2.5334,             7.2956e-05,             7.2956e-05,             7.2956e-05
                    177,                0.99846,                0.80241,                 1.3218,                0.31954,                0.27542,                 0.2555,                0.11775,                 2.1476,                 2.5206,                 2.5383,             7.0353e-05,             7.0353e-05,             7.0353e-05
                    178,                0.99742,                0.79913,                 1.3234,                 0.3163,                0.26515,                0.25261,                0.11447,                 2.1513,                 2.5351,                 2.5321,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    179,                0.98462,                 0.7982,                 1.3134,                0.29148,                0.29733,                 0.2628,                0.11758,                 2.1414,                 2.5174,                 2.5377,             6.5145e-05,             6.5145e-05,             6.5145e-05
                    180,                0.98853,                0.79537,                 1.3125,                0.46189,                0.24239,                0.25919,                0.11753,                 2.1439,                 2.5088,                 2.5352,             6.2541e-05,             6.2541e-05,             6.2541e-05
                    181,                0.98452,                0.78746,                 1.3101,                0.29895,                0.27322,                0.25335,                0.11611,                 2.1529,                 2.5282,                 2.5434,             5.9938e-05,             5.9938e-05,             5.9938e-05
                    182,                0.97304,                0.77462,                 1.3003,                0.31548,                0.27886,                0.25845,                0.11955,                  2.138,                  2.528,                 2.5391,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    183,                0.97683,                0.78109,                  1.307,                0.30762,                0.27596,                 0.2591,                 0.1199,                  2.142,                 2.5373,                 2.5307,              5.473e-05,              5.473e-05,              5.473e-05
                    184,                0.98871,                0.79588,                 1.3129,                0.32132,                0.27119,                0.25905,                0.11795,                 2.1432,                 2.5434,                 2.5311,             5.2127e-05,             5.2127e-05,             5.2127e-05
                    185,                 0.9807,                0.78761,                 1.3088,                0.34573,                0.25514,                0.25448,                0.11758,                 2.1416,                 2.5412,                  2.534,             4.9523e-05,             4.9523e-05,             4.9523e-05
                    186,                0.97739,                0.77874,                 1.3072,                0.50266,                0.25014,                 0.2568,                0.11733,                 2.1456,                 2.5225,                 2.5366,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    187,                0.97455,                0.78873,                 1.3105,                 0.4385,                0.25455,                0.25649,                0.11562,                 2.1381,                  2.529,                 2.5303,             4.4315e-05,             4.4315e-05,             4.4315e-05
                    188,                0.97367,                0.77749,                 1.3068,                0.33993,                0.26958,                0.26083,                0.11914,                 2.1375,                 2.5442,                  2.534,             4.1712e-05,             4.1712e-05,             4.1712e-05
                    189,                0.98614,                0.79828,                 1.3145,                0.34484,                 0.2677,                0.26144,                0.11762,                  2.147,                 2.5415,                 2.5455,             3.9108e-05,             3.9108e-05,             3.9108e-05
                    190,                0.97571,                0.78971,                 1.3084,                0.28742,                0.29561,                0.26133,                0.11762,                 2.1531,                 2.5293,                 2.5527,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    191,                0.89045,                0.62832,                 1.2598,                0.33167,                0.26563,                0.25439,                0.11497,                  2.157,                  2.555,                 2.5581,             3.3901e-05,             3.3901e-05,             3.3901e-05
                    192,                0.87209,                0.60151,                  1.242,                0.39897,                0.26482,                0.25646,                0.11635,                 2.1532,                 2.5619,                 2.5563,             3.1297e-05,             3.1297e-05,             3.1297e-05
                    193,                 0.8783,                0.59409,                 1.2523,                0.39476,                0.27507,                0.26281,                0.11782,                 2.1515,                 2.5546,                  2.549,             2.8693e-05,             2.8693e-05,             2.8693e-05
